Date,Region,Sales Territory Key,Conditions,Precipitation (in),Snow (in),Max Temperature,Average Temperature,Min Temperature
2016-10-06,Australia,9,Rain,1.58,0,75,69.66666667,48
2016-10-06,Canada,6,Clear,0,0,73,40,58
2016-10-06,Canada,6,Rain,2.81,0,43,39.66666667,36
2016-10-06,Central,3,Rain,5.78,0,80,,50
2016-10-06,France,7,Clear,0,0,60,51.5,43
2016-10-06,France,7,Rain,0.07,0,,,
2016-10-06,Germany,8,Clear,,0,,50,
2016-10-06,Germany,8,Rain,0.83,0,53,51,48
2016-10-06,Northeast,2,Clear,0,0,68,56,38
2016-10-06,Northeast,2,Rain,1.46,0,61,57,52
2016-10-06,Northwest,1,Clear,0,0,64,,54
2016-10-06,Northwest,1,Rain,4.76,0,61,,50
2016-10-06,Southeast,5,Clear,0,0,88,,78
2016-10-06,Southeast,5,Rain,5,0,88,83,77
2016-10-06,Southwest,4,Clear,0,0,91,81,71
2016-10-06,United Kingdom,10,Clear,0,0,60,53,45
2016-10-06,United Kingdom,10,Rain,0.05,0,,,
2016-10-07,Australia,9,Clear,0,0,69,54.66666667,56
2016-10-07,Australia,9,Rain,0.2,0,67,,56
2016-10-07,Canada,6,Clear,0,0,83,38,53
2016-10-07,Canada,6,Rain,5.25,0,50,38.25,44
2016-10-07,Central,3,Clear,0,0,65,,44
2016-10-07,Central,3,Rain,2.84,0,,,
2016-10-07,France,7,Clear,0,0,59,53.5,49
2016-10-07,Germany,8,Clear,0,0,55,49,45
2016-10-07,Germany,8,Rain,0.3,0,54,50,45
2016-10-07,Northeast,2,Clear,0,0,73,60,42
2016-10-07,Northeast,2,Rain,6.34,0,63,56,53
2016-10-07,Northwest,1,Clear,0,0,,,
2016-10-07,Northwest,1,Rain,31.16,0,61,,51
2016-10-07,Southeast,5,Clear,0,0,90,83,78
2016-10-07,Southeast,5,Rain,12.59,0,87,,77
2016-10-07,Southwest,4,Clear,0,0,90,78,68
2016-10-07,Southwest,4,Rain,0.01,0,,,
2016-10-07,United Kingdom,10,Clear,0,0,63,55,51
2016-10-08,Australia,9,Clear,0,0,64,54,44
2016-10-08,Australia,9,Rain,0.62,0,65,54,48
2016-10-08,Canada,6,Clear,0,0,70,39,50
2016-10-08,Canada,6,Rain,4.76,0,46,39.5,33
2016-10-08,Central,3,Clear,0,0,73,,40
2016-10-08,France,7,Clear,0,0,63,54.5,50
2016-10-08,Germany,8,Clear,0,0,,49,
2016-10-08,Germany,8,Rain,0.58,0,54,49,45
2016-10-08,Northeast,2,Clear,0,0,74,,43
2016-10-08,Northeast,2,Rain,3.81,0,67,58.5,48
2016-10-08,Northwest,1,Clear,0,0,,,
2016-10-08,Northwest,1,Rain,15.94,0,63,,50
2016-10-08,Southeast,5,Clear,0,0,90,85,79
2016-10-08,Southeast,5,Rain,0.21,0,,,
2016-10-08,Southwest,4,Clear,0,0,85,70,58
2016-10-08,Southwest,4,Rain,1.03,0,,,
2016-10-08,United Kingdom,10,Clear,0,0,61,56,54
2016-10-08,United Kingdom,10,Rain,0.01,0,62,,47
2016-10-09,Australia,9,Clear,0,0,70,58.33333333,45
2016-10-09,Australia,9,Rain,0.78,0,59,,49
2016-10-09,Canada,6,Clear,0,0,66,43.4,45
2016-10-09,Canada,6,Rain,2.09,0,71,,50
2016-10-09,Central,3,Clear,0,0,73,,44
2016-10-09,France,7,Clear,0,0,61,50.5,42
2016-10-09,France,7,Rain,0.42,0,,,
2016-10-09,Germany,8,Clear,,0,,46,
2016-10-09,Germany,8,Rain,1.06,0,51,47,40
2016-10-09,Northeast,2,Clear,0,0,64,,56
2016-10-09,Northeast,2,Rain,40.78,0,66,57.5,47
2016-10-09,Northwest,1,Clear,0,0,57,,50
2016-10-09,Northwest,1,Rain,48.87,0,58,,48
2016-10-09,Southeast,5,Clear,0,0,90,84,77
2016-10-09,Southwest,4,Clear,0,0,82,69,53
2016-10-09,United Kingdom,10,Clear,0,0,,52,
2016-10-09,United Kingdom,10,Rain,0.31,0,58,,44
2016-10-10,Australia,9,Clear,0,0,59,,50
2016-10-10,Australia,9,Rain,4.06,0,62,52.66666667,53
2016-10-10,Canada,6,Clear,0,0,62,44.4,47
2016-10-10,Canada,6,Rain,3.53,0,57,,44
2016-10-10,Central,3,Clear,0,0,,,
2016-10-10,Central,3,Rain,1.58,0,72,,55
2016-10-10,France,7,Clear,0,0,58,49,43
2016-10-10,France,7,Rain,1.4,0,59,46,35
2016-10-10,Germany,8,Clear,0,0,52,45,41
2016-10-10,Germany,8,Rain,0.96,0,52,45,40
2016-10-10,Northeast,2,Clear,0,0,60,51,40
2016-10-10,Northeast,2,Rain,89.15,0,59,,42
2016-10-10,Northwest,1,Clear,0,0,61,,46
2016-10-10,Northwest,1,Rain,8.86,0,55,,42
2016-10-10,Southeast,5,Clear,0,0,87,80,73
2016-10-10,Southwest,4,Clear,0,0,81,63,47
2016-10-10,United Kingdom,10,Clear,0,0,62,,42
2016-10-10,United Kingdom,10,Rain,0.03,0,61,49,36
2016-10-11,Australia,9,Clear,0,0,65,65,45
2016-10-11,Australia,9,Rain,4.86,0,59,52,43
2016-10-11,Canada,6,Clear,0,0,57,38.6,44
2016-10-11,Canada,6,Rain,0.22,0,,,
2016-10-11,Central,3,Clear,0,0,81,,55
2016-10-11,Central,3,Rain,0.58,0,,,
2016-10-11,France,7,Clear,0,0,57,47,40
2016-10-11,France,7,Rain,0.06,0,56,49,42
2016-10-11,Germany,8,Clear,0,0,,45,
2016-10-11,Germany,8,Rain,1.12,0,49,46,43
2016-10-11,Northeast,2,Clear,0,0,61,51,35
2016-10-11,Northeast,2,Rain,0.05,0,,,
2016-10-11,Northwest,1,Clear,0,0,60,,37
2016-10-11,Northwest,1,Rain,0.26,0,56,,39
2016-10-11,Southeast,5,Clear,0,0,85,,74
2016-10-11,Southeast,5,Rain,0.04,0,86,82,76
2016-10-11,Southwest,4,Clear,0,0,84,66,47
2016-10-11,United Kingdom,10,Clear,0,0,,50,41
2016-10-11,United Kingdom,10,Rain,0.12,0,61,,38
2016-10-12,Australia,9,Clear,0,0,60,53.5,47
2016-10-12,Australia,9,Rain,0.76,0,62,48,46
2016-10-12,Canada,6,Clear,0,0,55,34.75,38
2016-10-12,Canada,6,Rain,0.79,0,62,35,55
2016-10-12,Central,3,Clear,0,0,63,,39
2016-10-12,Central,3,Rain,0.38,0,63,,43
2016-10-12,France,7,Clear,0,0,59,48.5,40
2016-10-12,Germany,8,Clear,0,0,,44,
2016-10-12,Germany,8,Rain,0.73,0,47,45,44
2016-10-12,Northeast,2,Clear,0,0,65,55,38
2016-10-12,Northeast,2,Rain,0.12,0,64,54,42
2016-10-12,Northwest,1,Clear,0,0,62,,38
2016-10-12,Northwest,1,Rain,0.04,0,66,,38
2016-10-12,Southeast,5,Clear,0,0,86,,75
2016-10-12,Southeast,5,Rain,0.61,0,87,81,73
2016-10-12,Southwest,4,Clear,0,0,88,72,53
2016-10-12,Southwest,4,Rain,0.04,0,,,
2016-10-12,United Kingdom,10,Rain,0.23,0,57,53,44
2016-10-13,Australia,9,Clear,0,0,59,46,42
2016-10-13,Australia,9,Rain,5.94,0,60,48.5,40
2016-10-13,Canada,6,Clear,0,0,51,37,32
2016-10-13,Canada,6,Rain,1.6,0,88,,72
2016-10-13,Central,3,Clear,0,0,60,,35
2016-10-13,France,7,Clear,0,0,54,48,43
2016-10-13,France,7,Rain,0.02,0,51,47,41
2016-10-13,Germany,8,Clear,0,0,46,44.5,43
2016-10-13,Germany,8,Rain,0.02,0,46,,44
2016-10-13,Northeast,2,Clear,0,0,69,60,44
2016-10-13,Northeast,2,Rain,11.53,0,58,55,51
2016-10-13,Northwest,1,Rain,50.91,0,59,,45
2016-10-13,Southeast,5,Clear,0,0,87,81,77
2016-10-13,Southeast,5,Rain,1.6,0,87,,74
2016-10-13,Southwest,4,Clear,0,0,89,,57
2016-10-13,Southwest,4,Rain,0.32,0,89,76,66
2016-10-13,United Kingdom,10,Clear,0,0,58,,47
2016-10-13,United Kingdom,10,Rain,0.41,0,,51,
2016-10-14,Australia,9,Clear,0,0,71,57.5,39
2016-10-14,Australia,9,Rain,2.1,0,67,61,40
2016-10-14,Canada,6,Clear,0,0,66,44.2,46
2016-10-14,Canada,6,Rain,2.91,0,75,,43
2016-10-14,Central,3,Clear,0,0,72,,52
2016-10-14,Central,3,Rain,0.03,0,,,
2016-10-14,France,7,Rain,0.4,0,55,51.5,49
2016-10-14,Germany,8,Clear,0,0,54,46,38
2016-10-14,Germany,8,Rain,0.01,0,,,
2016-10-14,Northeast,2,Clear,0,0,65,54,40
2016-10-14,Northeast,2,Rain,20.17,0,61,54,48
2016-10-14,Northwest,1,Rain,135.05,0,57,,49
2016-10-14,Southeast,5,Clear,0,0,87,82,76
2016-10-14,Southeast,5,Rain,1.71,0,87,,75
2016-10-14,Southwest,4,Clear,0,0,87,75,67
2016-10-14,Southwest,4,Rain,13.3,0,86,,63
2016-10-14,United Kingdom,10,Clear,0,0,65,53,47
2016-10-14,United Kingdom,10,Rain,0.79,0,,,
2016-10-15,Australia,9,Clear,0,0,75,67.33333333,49
2016-10-15,Australia,9,Rain,0.66,0,62,,51
2016-10-15,Canada,6,Clear,0,0,63,47.75,49
2016-10-15,Canada,6,Rain,1.12,0,,,
2016-10-15,Central,3,Clear,0,0,75,,66
2016-10-15,France,7,Clear,0,0,64,54,45
2016-10-15,France,7,Rain,0.24,0,65,54,46
2016-10-15,Germany,8,Clear,0,0,,47,
2016-10-15,Germany,8,Rain,0.48,0,51,48,44
2016-10-15,Northeast,2,Clear,0,0,60,49,33
2016-10-15,Northeast,2,Rain,12.99,0,62,52,50
2016-10-15,Northwest,1,Rain,86.73,0,57,,48
2016-10-15,Southeast,5,Clear,0,0,86,,78
2016-10-15,Southeast,5,Rain,9.74,0,86,82,75
2016-10-15,Southwest,4,Clear,0,0,87,77,64
2016-10-15,Southwest,4,Rain,2.81,0,,,
2016-10-15,United Kingdom,10,Clear,0,0,,54,48
2016-10-15,United Kingdom,10,Rain,1.56,0,65,,46
2016-10-16,Australia,9,Clear,0,0,73,61.66666667,61
2016-10-16,Australia,9,Rain,1.61,0,58,,51
2016-10-16,Canada,6,Clear,0,0,78,38,57
2016-10-16,Canada,6,Rain,4.92,0,60,40,37
2016-10-16,Central,3,Clear,0,0,88,,67
2016-10-16,France,7,Clear,0,0,70,58,48
2016-10-16,France,7,Rain,0.04,0,71,57,46
2016-10-16,Germany,8,Clear,0,0,51,47.5,46
2016-10-16,Northeast,2,Clear,0,0,65,56,36
2016-10-16,Northeast,2,Rain,17.86,0,59,54,50
2016-10-16,Northwest,1,Rain,71.82,0,57,,48
2016-10-16,Southeast,5,Clear,0,0,,,
2016-10-16,Southeast,5,Rain,32.41,0,87,80,74
2016-10-16,Southwest,4,Clear,0,0,89,80,68
2016-10-16,United Kingdom,10,Rain,0.95,0,64,55,44
2016-10-17,Australia,9,Clear,0,0,75,79,60
2016-10-17,Australia,9,Rain,22.13,0,64,56.5,46
2016-10-17,Canada,6,Clear,0,0,66,49.6,47
2016-10-17,Canada,6,Rain,13.08,0,85,,75
2016-10-17,Central,3,Clear,0,0,91,,72
2016-10-17,France,7,Clear,0,0,,,
2016-10-17,France,7,Rain,0.09,0,65,56.5,52
2016-10-17,Germany,8,Clear,0,0,47,45.5,44
2016-10-17,Northeast,2,Clear,0,0,73,66,47
2016-10-17,Northeast,2,Rain,5.02,0,59,53,50
2016-10-17,Northwest,1,Clear,,0,,,
2016-10-17,Northwest,1,Rain,39.5,0,56,,48
2016-10-17,Southeast,5,Clear,0,0,87,82,77
2016-10-17,Southeast,5,Rain,4.17,0,85,,76
2016-10-17,Southwest,4,Clear,0,0,91,80,70
2016-10-17,United Kingdom,10,Rain,0.68,0,58,54,50
2016-10-18,Australia,9,Clear,0,0,66,69,51
2016-10-18,Australia,9,Rain,6.53,0,62,47,49
2016-10-18,Canada,6,Clear,0,0,62,41.5,54
2016-10-18,Canada,6,Rain,1.44,0,62,42,49
2016-10-18,Central,3,Clear,0,0,75,,53
2016-10-18,France,7,Rain,0.06,0,62,53,46
2016-10-18,Germany,8,Clear,0,0,52,47,44
2016-10-18,Germany,8,Rain,1.13,0,53,50,45
2016-10-18,Northeast,2,Clear,0,0,,,
2016-10-18,Northeast,2,Rain,17.48,0,72,57.5,55
2016-10-18,Northwest,1,Rain,19.23,0,56,,47
2016-10-18,Southeast,5,Clear,0,0,86,,75
2016-10-18,Southeast,5,Rain,1.13,0,88,80,74
2016-10-18,Southwest,4,Clear,0,0,91,81,72
2016-10-18,United Kingdom,10,Clear,0,0,57,,48
2016-10-18,United Kingdom,10,Rain,0.38,0,,51,
2016-10-19,Australia,9,Clear,0,0,66,60,48
2016-10-19,Australia,9,Rain,6.66,0,61,52.5,41
2016-10-19,Canada,6,Clear,0,0,56,37.4,43
2016-10-19,Canada,6,Rain,0.32,0,86,,76
2016-10-19,Central,3,Clear,0,0,73,,50
2016-10-19,France,7,Clear,0,0,,,
2016-10-19,France,7,Rain,0.16,0,57,50,45
2016-10-19,Germany,8,Clear,,0,,49,
2016-10-19,Germany,8,Rain,1.88,0,53,49,44
2016-10-19,Northeast,2,Clear,0,0,77,71,55
2016-10-19,Northeast,2,Rain,1.44,0,60,51,48
2016-10-19,Northwest,1,Clear,0,0,,,
2016-10-19,Northwest,1,Rain,4.43,0,56,,44
2016-10-19,Southeast,5,Clear,0,0,87,81,75
2016-10-19,Southeast,5,Rain,1.82,0,84,,73
2016-10-19,Southwest,4,Clear,0,0,90,81,71
2016-10-19,Southwest,4,Rain,0.04,0,,,
2016-10-19,United Kingdom,10,Clear,0,0,58,52,46
2016-10-19,United Kingdom,10,Rain,0.16,0,,,
2016-10-20,Australia,9,Clear,0,0,70,63.5,43
2016-10-20,Australia,9,Rain,2.28,0,63,56,44
2016-10-20,Canada,6,Clear,0,0,60,38,47
2016-10-20,Canada,6,Rain,2.42,0,,,
2016-10-20,Central,3,Clear,0,0,,,
2016-10-20,Central,3,Rain,0.11,0,62,,42
2016-10-20,France,7,Clear,0,0,,,
2016-10-20,France,7,Rain,0.44,0,57,52.5,48
2016-10-20,Germany,8,Clear,0,0,,46,
2016-10-20,Germany,8,Rain,1.2,0,50,47,41
2016-10-20,Northeast,2,Clear,0,0,77,,46
2016-10-20,Northeast,2,Rain,13.6,0,63,56.5,47
2016-10-20,Northwest,1,Clear,,0,58,,48
2016-10-20,Northwest,1,Rain,83.61,0,57,,47
2016-10-20,Southeast,5,Clear,0,0,86,,73
2016-10-20,Southeast,5,Rain,1.58,0,84,78,72
2016-10-20,Southwest,4,Clear,0,0,87,76,65
2016-10-20,United Kingdom,10,Clear,0,0,56,52,47
2016-10-20,United Kingdom,10,Rain,0.54,0,56,,42
2016-10-21,Australia,9,Clear,0,0,63,48,54
2016-10-21,Australia,9,Rain,1.22,0,60,,49
2016-10-21,Canada,6,Clear,0,0,77,39,53
2016-10-21,Canada,6,Rain,0.8,0,60,41.75,42
2016-10-21,Central,3,Clear,0,0,66,,36
2016-10-21,Central,3,Rain,0.2,0,,,
2016-10-21,France,7,Rain,0.62,0,56,51.5,49
2016-10-21,Germany,8,Clear,0,0,49,46,43
2016-10-21,Germany,8,Rain,0.06,0,48,,42
2016-10-21,Northeast,2,Clear,0,0,78,,52
2016-10-21,Northeast,2,Rain,24.52,0,68,57.5,52
2016-10-21,Northwest,1,Clear,0,0,59,,47
2016-10-21,Northwest,1,Rain,30.97,0,57,,46
2016-10-21,Southeast,5,Clear,0,0,86,78,70
2016-10-21,Southeast,5,Rain,5.04,0,84,,71
2016-10-21,Southwest,4,Clear,0,0,78,66,50
2016-10-21,Southwest,4,Rain,0.13,0,,,
2016-10-21,United Kingdom,10,Clear,0,0,58,51,43
2016-10-21,United Kingdom,10,Rain,0.54,0,,,
2016-10-22,Australia,9,Clear,0,0,65,56,44
2016-10-22,Australia,9,Rain,27.15,0,56,48,42
2016-10-22,Canada,6,Clear,0,0,83,39,59
2016-10-22,Canada,6,Rain,7.49,0,57,40.5,35
2016-10-22,Central,3,Clear,0,0,77,,43
2016-10-22,France,7,Rain,2.29,0,57,48.5,40
2016-10-22,Germany,8,Clear,0,0,50,45,42
2016-10-22,Germany,8,Rain,3.38,0,49,,40
2016-10-22,Northeast,2,Clear,0,0,70,,42
2016-10-22,Northeast,2,Rain,126.85,0,69,56,51
2016-10-22,Northwest,1,Clear,0,0,62,,43
2016-10-22,Northwest,1,Rain,6.47,0,58,,44
2016-10-22,Southeast,5,Clear,0,0,83,77,69
2016-10-22,Southeast,5,Rain,0.02,0,,,
2016-10-22,Southwest,4,Clear,0,0,74,59,43
2016-10-22,United Kingdom,10,Clear,0,0,58,48,39
2016-10-22,United Kingdom,10,Rain,0.07,0,,,
2016-10-23,Australia,9,Clear,0,0,66,64,47
2016-10-23,Australia,9,Rain,20.26,0,58,51,44
2016-10-23,Canada,6,Clear,0,0,67,45,51
2016-10-23,Canada,6,Rain,22.2,0,55,43,38
2016-10-23,Central,3,Clear,0,0,76,,48
2016-10-23,France,7,Rain,0.55,0,56,48,41
2016-10-23,Germany,8,Clear,0,0,50,45,41
2016-10-23,Germany,8,Rain,0.16,0,,,
2016-10-23,Northeast,2,Clear,0,0,58,50,44
2016-10-23,Northeast,2,Rain,13.45,0,63,55,43
2016-10-23,Northwest,1,Clear,0,0,63,,46
2016-10-23,Northwest,1,Rain,10.57,0,59,,46
2016-10-23,Southeast,5,Clear,0,0,82,74,65
2016-10-23,Southwest,4,Clear,0,0,77,,42
2016-10-23,Southwest,4,Rain,0.01,0,84,62,47
2016-10-23,United Kingdom,10,Clear,0,0,56,49,43
2016-10-23,United Kingdom,10,Rain,0.11,0,57,,34
2016-10-24,Australia,9,Clear,0,0,64,55,48
2016-10-24,Australia,9,Rain,1.94,0,64,55,48
2016-10-24,Canada,6,Clear,0,0,61,39.8,43
2016-10-24,Canada,6,Rain,0.88,0,,,
2016-10-24,Central,3,Clear,0,0,72,,46
2016-10-24,France,7,Clear,0,0,,,
2016-10-24,France,7,Rain,0.48,0,58,54,51
2016-10-24,Germany,8,Clear,0,0,,46,
2016-10-24,Germany,8,Rain,1.83,0,49,46,42
2016-10-24,Northeast,2,Clear,0,0,60,54,43
2016-10-24,Northeast,2,Rain,1.1,0,59,56,46
2016-10-24,Northwest,1,Clear,0,0,58,,46
2016-10-24,Northwest,1,Rain,1.96,0,62,,49
2016-10-24,Southeast,5,Clear,0,0,82,78,68
2016-10-24,Southeast,5,Rain,0.06,0,,,
2016-10-24,Southwest,4,Clear,0,0,82,,49
2016-10-24,Southwest,4,Rain,0.34,0,86,74,65
2016-10-24,United Kingdom,10,Clear,0,0,59,52,45
2016-10-24,United Kingdom,10,Rain,0.01,0,57,,49
2016-10-25,Australia,9,Clear,0,0,74,65,48
2016-10-25,Australia,9,Rain,0.23,0,75,,46
2016-10-25,Canada,6,Clear,0,0,68,43.33333333,49
2016-10-25,Canada,6,Rain,0.67,0,54,42.5,31
2016-10-25,Central,3,Clear,0,0,82,,53
2016-10-25,France,7,Clear,0,0,58,54,48
2016-10-25,France,7,Rain,0.18,0,59,56,54
2016-10-25,Germany,8,Clear,0,0,,48,
2016-10-25,Germany,8,Rain,0.36,0,50,47,40
2016-10-25,Northeast,2,Clear,0,0,56,50.5,36
2016-10-25,Northeast,2,Rain,1.15,0,,,
2016-10-25,Northwest,1,Clear,0,0,62,,47
2016-10-25,Northwest,1,Rain,10.38,0,61,,45
2016-10-25,Southeast,5,Clear,0,0,82,77,70
2016-10-25,Southwest,4,Clear,0,0,84,71,60
2016-10-25,Southwest,4,Rain,0.02,0,,,
2016-10-25,United Kingdom,10,Clear,0,0,62,52,46
2016-10-25,United Kingdom,10,Rain,0.21,0,62,,49
2016-10-26,Australia,9,Clear,0,0,66,52.5,58
2016-10-26,Australia,9,Rain,2.49,0,66,69,51
2016-10-26,Canada,6,Clear,0,0,72,42,58
2016-10-26,Canada,6,Rain,3.12,0,47,42.5,38
2016-10-26,Central,3,Rain,6.64,0,76,,50
2016-10-26,France,7,Clear,0,0,59,52.5,50
2016-10-26,France,7,Rain,0.06,0,,,
2016-10-26,Germany,8,Clear,0,0,48,44,40
2016-10-26,Northeast,2,Clear,0,0,49,42,33
2016-10-26,Northeast,2,Rain,5.2,0,57,55,51
2016-10-26,Northwest,1,Clear,0,0,66,,49
2016-10-26,Northwest,1,Rain,18.98,0,56,,48
2016-10-26,Southeast,5,Clear,0,0,81,,73
2016-10-26,Southeast,5,Rain,1.19,0,85,79,72
2016-10-26,Southwest,4,Clear,0,0,84,71,57
2016-10-26,United Kingdom,10,Clear,0,0,61,,48
2016-10-26,United Kingdom,10,Rain,0.04,0,,54,
2016-10-27,Australia,9,Clear,0,0,64,53.5,45
2016-10-27,Australia,9,Rain,4.7,0,61,50,46
2016-10-27,Canada,6,Clear,0,0,57,42.75,40
2016-10-27,Canada,6,Rain,8.14,0,67,44,56
2016-10-27,Central,3,Clear,0,0,74,,46
2016-10-27,Central,3,Rain,0.1,0,,,
2016-10-27,France,7,Clear,0,0,60,52,48
2016-10-27,France,7,Rain,0.63,0,60,50,44
2016-10-27,Germany,8,Clear,0,0,52,47,39
2016-10-27,Germany,8,Rain,0.03,0,52,48,39
2016-10-27,Northeast,2,Clear,0,0,48,,28
2016-10-27,Northeast,2,Rain,17.61,0,51,47.5,35
2016-10-27,Northwest,1,Rain,97.24,0,55,,49
2016-10-27,Southeast,5,Clear,0,0,,,
2016-10-27,Southeast,5,Rain,15.57,0,83,75,71
2016-10-27,Southwest,4,Clear,0,0,85,71,58
2016-10-27,United Kingdom,10,Clear,0,0,63,53,45
2016-10-27,United Kingdom,10,Rain,0.79,0,,,
2016-10-28,Australia,9,Clear,0,0,67,57.66666667,41
2016-10-28,Australia,9,Rain,0.95,0,66,,41
2016-10-28,Canada,6,Clear,0,0,58,46.8,46
2016-10-28,Canada,6,Rain,3.57,0,67,,54
2016-10-28,Central,3,Clear,0,0,84,,56
2016-10-28,France,7,Clear,0,0,58,51,42
2016-10-28,France,7,Rain,1.68,0,,,
2016-10-28,Germany,8,Clear,0,0,56,52.5,46
2016-10-28,Germany,8,Rain,1.18,0,55,,46
2016-10-28,Northeast,2,Clear,0,0,67,56,50
2016-10-28,Northeast,2,Rain,84.4,0,53,48,37
2016-10-28,Northwest,1,Clear,0,0,65,,50
2016-10-28,Northwest,1,Rain,9.05,0,60,,47
2016-10-28,Southeast,5,Clear,0,0,82,,76
2016-10-28,Southeast,5,Rain,6.27,0,81,77,73
2016-10-28,Southwest,4,Clear,0,0,85,69,54
2016-10-28,United Kingdom,10,Clear,0,0,59,57,50
2016-10-28,United Kingdom,10,Rain,0.09,0,,,
2016-10-29,Australia,9,Clear,0,0,76,69.66666667,45
2016-10-29,Australia,9,Rain,0.23,0,59,,48
2016-10-29,Canada,6,Clear,0,0,53,37.25,40
2016-10-29,Canada,6,Rain,0.7,0,59,38,50
2016-10-29,Central,3,Clear,0,0,84,,62
2016-10-29,France,7,Clear,0,0,57,55,
2016-10-29,France,7,Rain,0.07,0,56,53,51
2016-10-29,Germany,8,Clear,0,0,53,47.5,43
2016-10-29,Germany,8,Rain,0.06,0,,,
2016-10-29,Northeast,2,Clear,0,0,56,47,39
2016-10-29,Northeast,2,Rain,10.03,0,53,56,40
2016-10-29,Northwest,1,Clear,0,0,68,,47
2016-10-29,Northwest,1,Rain,3.82,0,64,,46
2016-10-29,Southeast,5,Clear,0,0,81,,74
2016-10-29,Southeast,5,Rain,2.11,0,82,78,75
2016-10-29,Southwest,4,Clear,0,0,84,71,56
2016-10-29,United Kingdom,10,Clear,0,0,54,56,54
2016-10-29,United Kingdom,10,Rain,0.09,0,53,,50
2016-10-30,Australia,9,Clear,0,0,78,57.33333333,53
2016-10-30,Australia,9,Rain,0.49,0,64,,49
2016-10-30,Canada,6,Clear,0,0,56,38.8,38
2016-10-30,Canada,6,Rain,1.76,0,81,,77
2016-10-30,Central,3,Clear,0,0,62,,54
2016-10-30,France,7,Clear,0,0,64,52,44
2016-10-30,France,7,Rain,0.12,0,63,54,48
2016-10-30,Germany,8,Clear,0,0,53,45,36
2016-10-30,Germany,8,Rain,0.02,0,,,
2016-10-30,Northeast,2,Clear,0,0,58,,41
2016-10-30,Northeast,2,Rain,5.54,0,58,54,42
2016-10-30,Northwest,1,Clear,0,0,53,,42
2016-10-30,Northwest,1,Rain,12.4,0,54,,42
2016-10-30,Southeast,5,Clear,0,0,,,
2016-10-30,Southeast,5,Rain,8.77,0,82,79,75
2016-10-30,Southwest,4,Clear,0,0,85,71,59
2016-10-30,United Kingdom,10,Clear,0,0,,51,46
2016-10-30,United Kingdom,10,Rain,0.21,0,67,,45
2016-10-31,Australia,9,Clear,0,0,67,57.5,49
2016-10-31,Australia,9,Rain,4,0,61,53,44
2016-10-31,Canada,6,Clear,0,0,86,41,60
2016-10-31,Canada,6,Rain,7.39,0,53,40.5,45
2016-10-31,Central,3,Clear,0,0,80,,56
2016-10-31,France,7,Clear,0,0,65,53.5,46
2016-10-31,France,7,Rain,0.55,0,,,
2016-10-31,Germany,8,Clear,,0,,44,
2016-10-31,Germany,8,Rain,0.39,0,52,45,33
2016-10-31,Northeast,2,Clear,0,0,53,47,33
2016-10-31,Northeast,2,Rain,17.16,0,60,52,40
2016-10-31,Northwest,1,Clear,,0,59,,40
2016-10-31,Northwest,1,Rain,29.69,0,55,,45
2016-10-31,Southeast,5,Clear,0,0,82,79,75
2016-10-31,Southeast,5,Rain,1.29,0,81,,76
2016-10-31,Southwest,4,Clear,0,0,85,69,54
2016-10-31,United Kingdom,10,Clear,0,0,55,,48
2016-10-31,United Kingdom,10,Rain,0.22,0,53,55,46
2016-11-01,Australia,9,Clear,0,0,67,62,47
2016-11-01,Australia,9,Rain,2.66,0,63,53,46
2016-11-01,Canada,6,Clear,0,0,48,40.66666667,34
2016-11-01,Canada,6,Rain,23.24,0,65,39,55
2016-11-01,Central,3,Clear,0,0,82,,59
2016-11-01,France,7,Clear,0,0,58,52,46
2016-11-01,France,7,Rain,0.33,0,60,49,42
2016-11-01,Germany,8,Clear,0,0,,50,
2016-11-01,Germany,8,Rain,1.18,0,53,50,44
2016-11-01,Northeast,2,Clear,0,0,53,42,28
2016-11-01,Northeast,2,Rain,7.71,0,57,52,50
2016-11-01,Northwest,1,Rain,63.66,0,54,,46
2016-11-01,Southeast,5,Clear,0,0,82,77,72
2016-11-01,Southeast,5,Rain,0.02,0,,,
2016-11-01,Southwest,4,Clear,0,0,82,,58
2016-11-01,Southwest,4,Rain,0.24,0,91,77,68
2016-11-01,United Kingdom,10,Clear,0,0,51,48,42
2016-11-01,United Kingdom,10,Rain,0.53,0,,,
2016-11-02,Australia,9,Clear,0,0,59,,52
2016-11-02,Australia,9,Rain,4.65,0,65,60.66666667,46
2016-11-02,Canada,6,Clear,0,0,53,37,44
2016-11-02,Canada,6,Rain,1.02,0,67,40,54
2016-11-02,Central,3,Clear,0,0,,,
2016-11-02,Central,3,Rain,0.07,0,79,,59
2016-11-02,France,7,Clear,0,0,55,50,43
2016-11-02,France,7,Rain,0.02,0,,,
2016-11-02,Germany,8,Clear,0,0,,43,
2016-11-02,Germany,8,Rain,0.81,0,48,43,37
2016-11-02,Northeast,2,Clear,0,0,62,55,34
2016-11-02,Northeast,2,Rain,4.55,0,56,53,50
2016-11-02,Northwest,1,Rain,23.13,0,54,,47
2016-11-02,Southeast,5,Clear,0,0,83,,74
2016-11-02,Southeast,5,Rain,0.31,0,85,79,76
2016-11-02,Southwest,4,Clear,0,0,88,79,73
2016-11-02,Southwest,4,Rain,21.53,0,87,,68
2016-11-02,United Kingdom,10,Clear,0,0,54,43,35
2016-11-02,United Kingdom,10,Rain,0.17,0,,,
